word,let,syl,freq_KF,freq_BNC,freq_TV,freq_PG,freq_BN,noun,adjective,ndim1,ndim2,ndim3,ndim4,ndim5,ndim6,ndim7,adim1,adim2,adim3,adim4,adim5,adim6,adim7,adim8,adim9,adim10,p_hit,p_fa,DP
odd,3,1,69,44.735265,23.379362,29.1216,24.039216,0,1,-99,-99,-99,-99,-99,-99,-99,3.29,4.29,5.5,3.52,6.27,4.75,3.61,4.01,3.41,2.63,-99,-99,-99
practical,9,3,69,77.532468,9.379129,48.4024,11.313725,0,1,-99,-99,-99,-99,-99,-99,-99,4.77,2.92,4.86,4.2,6.13,5.38,2.28,4.86,4.91,4.55,-99,-99,-99
soft,4,1,69,61.388611,24.029739,84.7835,32.019608,0,1,-99,-99,-99,-99,-99,-99,-99,4.22,2.33,5.4,3.33,5.53,4.1,3.25,3.95,3.71,3.2,-99,-99,-99
danger,6,2,70,60.0999,54.255181,105.775,43.666667,1,0,2.21,5.65,4.53,3.78,6.53,5.03,5.21,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,0.411765,0.153846,0.797068
fashion,7,2,70,46.953047,26.528558,63.5265,18.764706,1,0,4.76,2.8,5.16,3.32,6.4,5.4,2.56,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,0.631579,0.068966,1.819578
warm,4,1,70,70.26973,53.29673,77.2202,52.137255,0,1,-99,-99,-99,-99,-99,-99,-99,5.85,2.62,5.64,4.77,6.03,4.14,3.4,6.3,6.59,4.61,-99,-99,-99
beat,4,1,71,56.653347,83.522171,55.4529,131.686275,1,1,3.07,4.32,4.67,4.18,5.89,3.89,4,2.36,5.66,4.39,5.03,6.73,4.45,1.98,2.8,1.99,3.31,0.64,0.055556,1.951678
rain,4,1,71,65.104895,30.08852,63.9054,48.901961,1,0,4.86,2.17,6.48,6.27,6.89,5.79,3.51,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,0.68,0.133333,1.57847
responsible,11,4,71,94.195804,59.38974,23.1604,45.058824,0,1,-99,-99,-99,-99,-99,-99,-99,5.66,2.97,4.93,5.55,6.49,5.35,3.93,6.16,6.47,5.77,-99,-99,-99
beauty,6,2,72,42.337662,31.697349,129.586,48.235294,1,0,5.82,3.03,5.64,2.17,6.03,6.07,4.89,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,0.64,0.076923,1.784536
clean,5,1,72,65.024975,99.74738,47.9213,121.235294,0,1,-99,-99,-99,-99,-99,-99,-99,6.2,2.34,6.53,5.22,6.6,5.9,4.14,6.04,6.89,6.07,-99,-99,-99
command,7,2,72,41.668332,19.100562,101.717,43.627451,1,0,3.19,5.19,4.09,4.48,6.51,4.51,4,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,0.6,0.1,1.534899
detail,6,2,72,62.157842,17.594425,26.0892,19.392157,1,0,4.48,3.29,4.16,4.32,6.64,5.16,2.52,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,0.380952,0.029412,1.58653
dream,5,1,72,46.573427,118.813711,73.7266,133.294118,1,0,5.26,2.1,4.65,3.73,5.94,5.2,4.47,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,0.428571,0.052632,1.439844
dust,4,1,72,27.992008,17.423273,48.5028,23.843137,1,0,3.03,3.2,5.93,5.3,6.56,3.3,1.5,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,0.684211,0,2.805854
evil,4,2,72,28.781219,105.361165,110.898,73.156863,0,1,-99,-99,-99,-99,-99,-99,-99,1.19,5.33,6.07,5,6.22,4.74,5.88,1.52,1.28,5.03,-99,-99,-99
faces,5,2,72,46.653347,20.332856,63.2527,26.72549,1,0,4.5,2.62,6.45,5.54,6.45,5.5,4.2,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,0.521739,0.032258,1.903115
independent,11,4,72,108.421578,9.755663,32.5195,9.352941,0,1,-99,-99,-99,-99,-99,-99,-99,5.38,2.76,5.68,4.03,6.81,5.22,2.85,5.51,6.19,5.66,-99,-99,-99
somehow,7,2,72,44.785215,69.248095,31.1849,45.294118,0,1,-99,-99,-99,-99,-99,-99,-99,3.21,3.27,2.59,2.5,5.75,5.72,1.53,3.63,2.58,3.39,-99,-99,-99
song,4,1,72,39.9001,65.893516,63.0906,93.686275,1,0,5.6,2.09,4.39,4.54,6.36,5.27,3.9,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,0.59375,0.08,1.642274
wine,4,1,72,62.977023,46.074116,72.4505,60.352941,1,0,4.59,2.21,6.18,5.18,6.62,3.75,2.37,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,0.8125,0.035714,2.68989
advantage,9,3,73,73.436563,34.470011,71.8785,22.058824,1,0,5.4,3.13,3.56,3.63,6.63,5,2.96,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,0.478261,0,2.271829
column,6,2,73,28.381618,8.044144,21.0465,10.960784,1,0,4.28,2.79,6.32,5.64,6.42,4.55,1.34,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,0.615385,0.034483,2.112027
ordinary,8,4,73,69.060939,12.357174,72.4046,19.078431,1,1,3.53,2.37,4.15,3.15,5.81,4.56,2.62,3.79,2.36,5.07,5.11,6.79,4.26,3.03,3.36,2.6,3.87,0.485714,0.05,1.609037
phase,5,1,73,46.633367,12.425634,8.42716,12.333333,1,0,4.28,3.31,4.18,3.18,6.07,4.26,2.63,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,0.352941,0.133333,0.73338
quick,5,1,73,60.519481,76.984165,69.7614,108.666667,0,1,-99,-99,-99,-99,-99,-99,-99,4.8,3.75,6.44,5.67,6.64,5.44,1.61,4.15,5.15,3.8,-99,-99,-99
village,7,2,73,113.286713,13.418316,96.6813,33.568627,1,0,4.07,3.22,6.25,5.11,6.51,3.74,2,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,0.736842,0.047619,2.302031
box,3,1,74,89.130869,78.866837,58.8058,89.745098,1,0,4,2.94,6.37,6.25,6.51,4.65,2.05,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,0.735294,0.086957,1.988642
chapter,7,2,74,148.891109,12.186022,34.6999,11.843137,1,0,4.09,2.54,5.15,5.12,6.3,4.06,1.6,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,0.517241,0.055556,1.63645
daughter,8,2,74,94.335664,241.563918,154.261,171.352941,1,0,5.37,2.4,5.68,5.43,6.56,5.03,4.46,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,0.769231,0.081081,2.134152
intellectual,12,5,74,30.22977,3.114966,55.8493,4.588235,0,1,-99,-99,-99,-99,-99,-99,-99,6.23,2.87,5.48,5.08,7,5.23,2.64,6.04,6.29,5.32,-99,-99,-99
leader,6,2,74,92.607393,19.032101,33.9372,31.156863,1,0,5.46,3.48,5.32,4.8,6.76,5.96,3.6,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,0.611111,0.131579,1.401175
rule,4,1,74,93.236763,37.413825,74.3785,48.137255,1,0,3.64,4.39,4,4.17,6.17,5.46,3.14,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,0.48,0,2.276194
standards,9,2,74,96.303696,8.283756,9.06481,7.215686,1,0,4.2,3.67,4,3.55,6.35,5.05,3.14,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,0.59375,0.032258,2.085798
writer,6,2,74,37.362637,14.376767,42.938,23.529412,1,0,4.85,2.71,5.5,5.25,6.42,4.35,3,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,0.642857,0,2.692454
vote,4,1,75,70.859141,37.721899,28.0639,34.333333,1,0,4.8,3.61,5.66,4.66,6.16,5.19,3.16,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,0.647059,0.068966,1.860932
boat,4,1,76,53.966034,65.551212,98.7565,95.784314,1,0,4.8,2.14,6.62,5.67,6.7,3.73,2.03,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,0.447368,0.058824,1.432414
bottle,6,2,76,41.668332,41.932238,28.2403,50.745098,1,0,3.93,2.16,6.56,5.66,6.3,4.4,1.63,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,0.515152,0.086957,1.397726
cell,4,1,76,55.124875,69.69309,17.1122,54.352941,1,0,4.02,3.33,5.63,4.38,6.25,4.38,2.3,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,0.545455,0.142857,1.181756
frame,5,1,76,33.826174,16.807125,34.3629,14.098039,1,0,4.22,2.37,5.4,4.62,6.48,3.25,2.48,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,0.6,0.12,1.428334
murder,6,2,76,59.280719,105.737699,38.525,112.098039,1,0,1.59,6.21,5.45,4.75,6.56,5.64,6.02,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,0.736842,0.086957,1.993377
weather,7,2,76,58.131868,25.741259,61.8928,34.235294,1,0,4.66,2.93,5.7,5.43,6.33,6.33,2.66,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,0.461538,0.105263,1.155561
dog,3,1,77,80.659341,107.51768,75.8745,192.843137,1,0,5.29,2.45,5.79,6.29,6.41,5.33,3.58,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,0.724138,0.090909,1.930356
quiet,5,2,77,64.105894,84.001397,107.167,117.215686,0,1,-99,-99,-99,-99,-99,-99,-99,4,2.42,5.11,5.61,6.16,5.09,3.48,3.78,2.76,4.5,-99,-99,-99
favor,5,2,78,0.649351,99.952762,42.4348,70.764706,1,0,4.8,2.93,3.96,3.12,6.09,4.19,3.67,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,0.5,0.111111,1.22064
traditional,11,4,78,98.671329,8.557599,6.85122,8.137255,0,1,-99,-99,-99,-99,-99,-99,-99,4.17,2.31,5.58,4.35,5.92,5.06,4.75,4.37,3.97,4.33,-99,-99,-99
trust,5,1,78,101.878122,280.244268,84.2985,178.176471,1,0,5.64,3.2,3.94,3.14,6.14,5.17,5.58,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,0.578947,0.055556,1.79242
desire,6,2,79,54.555445,17.21789,138.288,20.27451,1,0,5.46,3.2,4.89,3.57,6.42,5.03,5.2,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,0.695652,0.045455,2.202558
nice,4,1,79,131.718282,557.099727,57.0384,649.509804,0,1,-99,-99,-99,-99,-99,-99,-99,6.01,1.84,6.17,4.73,6.42,4.25,4.33,6.2,6.96,5.04,-99,-99,-99
rich,4,1,79,68.971029,59.047436,117.386,80.392157,0,1,-99,-99,-99,-99,-99,-99,-99,4.89,3.71,5.91,4.84,6.52,5.49,2.74,4.34,5.83,4.83,-99,-99,-99
secret,6,2,79,57.592408,130.417816,111.678,109.509804,1,1,3.55,4.9,3.95,3.9,6.25,5.1,5.1,3.37,4.93,5.32,3.74,6.78,5.57,3.91,3.07,2.83,4.46,0.461538,0.16129,0.89261
brother,7,2,80,85.204795,272.200125,172.692,283.941176,1,0,5.96,2.6,6.35,5.82,6.75,5.46,4.6,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,0.6,0.04,2.004033
coffee,6,2,80,66.563437,154.00256,29.7917,144.529412,1,0,4.68,2.37,6.78,6.03,6.75,5.65,1.96,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,0.647059,0.115385,1.575772
knife,5,1,80,26.903097,30.841589,32.1778,46.803922,1,0,2.96,4.9,6.73,6.03,6.73,4.63,3.36,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,0.757576,0.130435,1.822864
literary,8,3,80,33.816184,1.506138,43.044,2.54902,0,1,-99,-99,-99,-99,-99,-99,-99,4.7,2.63,4.73,4.9,6.26,3.66,2.68,4.46,4.54,5.35,-99,-99,-99
memory,6,3,80,75.964036,61.991251,82.7257,48.568627,1,0,4.78,3.06,3.36,3.12,6,4.75,4.18,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,0.65,0.157895,1.388468
cross,5,1,81,75.454545,46.758724,64.4038,55.039216,1,1,4.61,3.8,6.38,4.69,6.23,4.26,4.5,2.6,5.75,3.65,4.41,5.46,3.05,3.57,2.17,1.56,3.42,0.71875,0,2.90548
event,5,2,81,103.766234,25.433186,44.6753,26.372549,1,0,4.77,3.03,5.59,4.59,6.7,6.4,3.03,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,0.473684,0.035714,1.736731
sweet,5,1,81,36.473526,158.418282,118.754,145.196078,0,1,-99,-99,-99,-99,-99,-99,-99,5.94,2.47,5.95,4.18,6.29,4.9,4.84,5.8,5.48,4.45,-99,-99,-99
interesting,11,4,82,96.563437,85.473304,69.6016,86.686275,0,1,-99,-99,-99,-99,-99,-99,-99,6.49,1.7,5.39,4.01,6.86,6.51,2.62,6.65,6.72,5.15,-99,-99,-99
rock,4,1,82,67.712288,59.150128,73.5818,86.156863,1,0,3.9,3.23,5.96,5.32,6.22,3.8,2.38,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,0.526316,0.090909,1.40119
teacher,7,2,82,87.412587,32.861182,26.1288,55.72549,1,0,4.11,3.5,6.46,5.5,6.42,4.57,2.69,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,0.709677,0.096774,1.852596
train,5,1,82,80.839161,39.844183,75.4046,95.058824,1,0,4,3.23,5.56,5.06,5.66,4.33,2.23,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,0.666667,0.068966,1.914267
youth,5,1,82,54.095904,10.885267,108.097,16.823529,1,0,5.37,2.48,5.21,4.54,6.46,5.23,3.39,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,0.705882,0.190476,1.417538
neck,4,1,83,56.233766,46.929876,69.6348,59.509804,1,0,4.3,3.11,6.69,6.65,6.92,4,2.15,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,0.590909,0,2.556232
capacity,8,4,84,58.491508,5.511094,28.8408,8.098039,1,0,3.96,3.38,3.91,4.3,6.31,4.36,1.97,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,0.633333,0.090909,1.675873
drink,5,1,84,80.47952,161.088253,77.1838,247.392157,1,0,4.63,2.45,6.51,5.09,6.42,5.29,2.5,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,0.391304,0.148148,0.768488
fair,4,1,84,92.007992,100.6716,147.401,94.745098,1,1,5.56,3.3,4.73,2.95,6.56,5.21,3.69,5.33,3.16,5.68,3.21,6.5,5.3,3.14,5.89,5.46,4.42,0.583333,0,2.536776
ship,4,1,84,47.242757,42.582615,113.611,98.882353,1,0,4,2.68,6.27,5.61,6.28,3.91,2.21,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,0.6,0.1,1.534899
bar,3,2,85,79.97003,81.331426,28.2973,85.980392,1,0,3.59,3.4,6.09,5.03,6.31,5.31,2.18,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,0.5,0,2.326348
crisis,6,2,85,58.951049,20.914773,16.8923,16.647059,1,0,2.3,5.34,4.96,3.38,6.03,5,4.76,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,0.5,0.071429,1.465234
spread,6,1,85,63.166833,19.237484,72.8903,31.294118,1,0,3.88,2.87,4.36,4.14,5.92,3.7,2.04,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,0.636364,0.105263,1.600875
watch,5,1,85,95.454545,250.224209,87.0738,330.019608,1,0,4,2.84,5.88,5.68,6.4,3.92,1.96,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,0.592593,0.151515,1.264176
distribution,12,4,86,62.867133,2.293437,63.1554,3.078431,1,0,3.8,3.25,3.82,3.77,6,4.05,1.8,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,0.481481,0.086957,1.313302
patient,7,2,86,82.237762,65.688134,40.3802,63.647059,1,1,4.29,3.74,5.22,4.85,6.18,4.88,3.81,5.88,1.32,5.94,3.24,6.2,5.17,3.27,6.24,6.56,5.29,0.740741,0.277778,1.235087
sex,3,1,87,83.256743,138.598881,29.8028,152.176471,1,0,5.42,3.21,6,5.35,6.64,5.14,5.57,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,0.947368,0.045455,3.310478
carry,5,2,88,101.038961,46.656032,113.357,65.901961,1,0,4.21,2.78,5.91,4.39,6.3,4.52,2.04,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,0.483871,0,2.285907
positive,8,3,88,84.145854,48.059479,23.1351,31.627451,0,1,-99,-99,-99,-99,-99,-99,-99,6.28,2.1,5.55,4.94,6.37,5.21,4.38,6.5,6.72,5.6,-99,-99,-99
scientific,10,2,88,59.140859,6.332624,29.984,11.372549,0,1,-99,-99,-99,-99,-99,-99,-99,4.22,3.96,5.97,5.22,6.39,5.93,2.5,3.51,3.75,5.53,-99,-99,-99
broad,5,1,89,51.988012,9.892585,-99,14.72549,1,1,4.5,2.76,4.7,3.56,5.7,4.06,2.46,3.6,3.11,4.31,4.9,6.07,3.75,1.45,4.01,3.78,4.08,0.583333,0.037037,1.996584
check,5,1,89,72.797203,280.175807,60.002,278.980392,1,0,5,3.4,6.4,5.78,6.57,4.8,2.35,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,0.6875,0.131579,1.607735
failure,7,2,89,77.542458,15.745983,32.0227,20.019608,1,0,1.45,6.16,4.05,3.24,6.13,5.16,5.62,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,0.5,0.12,1.174987
rose,4,1,89,112.687313,-99,159.794,53.019608,1,0,5.7,1.96,6.03,5.44,6.33,3.48,3.44,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,0.62963,0.107143,1.572739
battle,6,2,90,66.253746,25.364725,108.781,42.254902,1,0,2.58,4.67,6.06,4.9,6.29,4.9,4.9,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,0.454545,0.133333,0.996586
equal,5,2,90,63.896104,7.667609,81.3927,13.372549,1,1,5.29,2.9,4,3.06,6.22,5.06,3.51,5.23,3.11,4.51,4.97,6.91,5.31,3.29,5.56,5.5,4.85,0.763158,0.090909,2.051675
king,4,1,90,163.696304,54.768637,479.849,129.254902,1,0,4.36,3.36,6.72,5.27,6.63,3.9,2.36,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,0.72,0.03125,2.445573
kitchen,7,2,90,82.357642,60.861648,40.4839,58.313725,1,0,4.62,2.55,6.51,6.18,6.48,4.22,1.92,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,0.648649,0.142857,1.449245
build,5,1,91,72.197802,36.729217,33.0844,48.078431,1,0,4.67,3.07,5.57,4.39,6.35,5.39,1.6,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,0.56,0.166667,1.118391
dinner,6,2,91,62.877123,208.771197,107.414,202.666667,1,0,5.51,2.4,6.62,5.66,6.74,5.4,3.33,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,0.727273,0.074074,2.050689
gray,4,1,91,11.858142,10.611423,60.2005,21.117647,0,1,-99,-99,-99,-99,-99,-99,-99,2.53,3.48,4.03,5.49,5.97,3.61,2.63,1.2,1.21,4.07,-99,-99,-99
pain,4,1,91,73.246753,127.33708,85.8333,97.941176,1,0,1.71,5.66,4.9,3.04,6.52,5.38,5.61,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,0.44,0.066667,1.350117
bright,6,1,92,55.304695,35.736535,98.7739,44.411765,0,1,-99,-99,-99,-99,-99,-99,-99,5.79,2.81,5.34,3.85,6.9,5.03,3.28,5.61,6.2,4.28,-99,-99,-99
complex,7,2,92,94.605395,10.166428,10.8266,13.117647,0,1,-99,-99,-99,-99,-99,-99,-99,3.02,4.56,4.88,3.56,6.01,5.1,3.32,3.23,4.06,3.52,-99,-99,-99
enemy,5,3,92,33.986014,31.149662,115.195,48.509804,1,0,1.65,5.62,4.7,4.17,6.66,5.08,5.41,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,0.375,0.033333,1.515275
key,3,1,92,126.033966,72.739596,35.2814,86.862745,1,0,4.68,2.32,6.4,6.12,6.36,4.84,1.96,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,0.644444,0,2.696712
objective,9,3,92,46.303696,7.427996,6.92954,7.039216,1,1,4.18,3.37,3.92,3.14,6.07,4.88,2.6,4.08,3.67,3.65,4.24,6.76,4.82,3.21,3.78,3.99,4.18,0.631579,0.086957,1.695776
balance,7,2,93,88.481518,13.692159,23.6098,14.980392,1,0,4.76,2.8,4.76,3.88,5.92,4.48,3.03,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,0.586207,0.157895,1.220946
break,5,1,93,93.846154,237.593192,82.1181,221.078431,1,0,3.26,3.71,5.63,4.23,6.71,4.86,3.15,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,0.592593,0.030303,2.110578
dance,5,1,93,43.956044,116.177971,42.0757,148.039216,1,0,5.55,2.55,6.11,4.51,6,4.7,4.4,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,0.485714,0,2.290531
famous,6,2,93,65.344655,31.149662,59.843,45.019608,0,1,-99,-99,-99,-99,-99,-99,-99,4.17,3.94,6.7,4.44,6.24,5.41,3.75,3.45,3.38,4.3,-99,-99,-99
poetry,6,3,93,29.260739,11.501414,50.6737,13.372549,1,0,5.04,2.79,4.83,3.33,5.83,3.95,4.87,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,0.6875,0,2.815124
wait,4,1,94,88.071928,955.712711,95.5239,830.254902,1,0,2.96,3.7,3.7,3.4,5.33,4.55,2.96,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,0.478261,0.108108,1.182133
active,6,2,96,72.827173,8.078374,57.449,11.45098,0,1,-99,-99,-99,-99,-99,-99,-99,6.21,3.64,6.49,5.08,6.79,4.66,3.15,6.24,6.6,4.99,-99,-99,-99
film,4,1,96,102.127872,39.844183,3.9264,65.254902,1,0,4.54,2.77,6.16,5.54,6.16,4.93,2.32,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,0.62963,0.071429,1.796106
success,7,2,96,133.856144,24.235122,95.3712,27.254902,1,0,6,3.16,4.48,3.24,5.97,5.69,4.67,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,0.62963,0.1,1.612424
books,5,1,97,131.398601,54.768637,125.827,67.764706,1,0,4.73,3,6.7,6.16,6.83,5.5,2,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,0.478261,0.078947,1.357669
caught,6,1,98,86.843157,100.397757,110.061,93.941176,0,1,-99,-99,-99,-99,-99,-99,-99,2.03,5.11,5.45,4.75,5.43,5.1,3.31,2.48,1.72,2.34,-99,-99,-99
concern,7,2,98,104.095904,37.208443,26.2395,26.117647,1,0,3.47,4.3,3.86,3.17,6.08,5,5.13,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,0.583333,0.026316,2.14836
opinion,7,3,98,75.324675,41.863777,130.867,42,1,0,4.58,3.47,4,4.05,6.7,5.7,3.88,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,0.5,0.078947,1.412188
fight,5,1,99,68.951049,182.3111,102.206,201.078431,1,0,2.4,5.5,4.95,4.22,5.36,4.5,4.72,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,0.458333,0.066667,1.396452
popular,7,3,99,105.894106,19.716709,57.1151,23.078431,0,1,-99,-99,-99,-99,-99,-99,-99,4.39,3.64,6.41,3.93,6.7,5.39,3.24,4.03,3.82,3.58,-99,-99,-99
doctor,6,2,100,104.825175,234.170152,78.2819,263.941176,1,0,3.88,3.94,5.7,5.76,6.17,4.7,3.17,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,0.552632,0.16,1.126771
hell,4,1,100,53.086913,519.993975,31.7703,470.823529,1,0,1.47,5.51,5.02,2.69,5.8,4.18,5.11,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,0.821429,0.034483,2.739469
supply,6,2,102,95.794206,13.384086,47.9245,18.666667,1,0,3.91,2.26,4.56,3.95,5.86,4.65,1.95,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,0.555556,0.034483,1.958356
clay,4,1,103,15.974026,13.281394,19.3986,12,1,0,4.31,2.21,6.07,5.57,6.53,2.53,1.52,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,0.684211,0.026316,2.417437
happy,5,2,103,117.182817,437.738329,162.105,333.196078,0,1,-99,-99,-99,-99,-99,-99,-99,6.27,1.95,5.55,4.83,7,5.8,5.41,6.34,6.54,5.24,-99,-99,-99
original,8,4,103,113.806194,26.323176,88.1339,28.235294,0,1,-99,-99,-99,-99,-99,-99,-99,5.61,2.82,3.65,2.99,6.76,5.07,2.85,5.33,6.21,3.96,-99,-99,-99
walk,4,1,103,104.305694,226.571004,106.858,215.862745,1,0,4.22,2.51,5.77,5.29,6.51,5.03,2.14,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,0.5,0.026316,1.937932
news,4,1,104,145.424575,203.191642,92.2043,164.686275,1,0,4.07,4.32,5.46,4.35,6.07,5.39,3.96,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,0.615385,0.105263,1.545501
unit,4,1,104,109.090909,23.755896,6.04347,36.176471,1,0,4.13,3.1,4.03,4.06,5.41,3.62,1.86,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,0.625,0.05,1.963493
health,6,1,105,246.233766,41.521473,74.2107,40.27451,1,0,5.22,3.55,4.14,3.69,6.66,5.7,4.15,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,0.594595,0.153846,1.259456
agreement,9,3,106,132.737263,20.127474,130.079,17.490196,1,0,5.92,2.19,4.38,3.96,6.46,4.88,3.3,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,0.607143,0.037037,2.058036
pretty,6,2,107,79.55045,436.300652,148.124,392.215686,0,1,-99,-99,-99,-99,-99,-99,-99,5.57,3.54,5.77,4.51,6.2,5.05,1.81,5.88,5.88,3.85,-99,-99,-99
arm,3,1,108,91.798202,47.101028,129.325,65.411765,1,0,3.82,2.94,6.82,6.7,6.73,5.11,2.11,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,0.633333,0.04,2.091381
machine,7,2,108,89.270729,54.734406,52.6183,70.254902,1,0,4,3.77,6.4,5.7,6.48,5.25,2.29,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,0.628571,0.111111,1.548712
serve,5,1,108,53.806194,28.650843,69.4149,37.941176,1,0,4.24,3.06,4.79,4.24,6.75,3.96,2.79,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,0.619048,0.083333,1.685975
stress,6,1,108,48.611389,25.707029,10.0023,15.607843,1,0,1.91,4.95,4.54,3.75,6.37,4.95,4.58,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,0.615385,0.115385,1.491761
firm,4,1,109,122.377622,20.161704,48.9625,35.27451,1,1,4.14,4.11,4.74,4.58,6.23,4.08,2.91,4.63,4.18,5.22,5.39,6.81,3.37,2.09,3.64,4.44,5.15,0.482759,0,2.283117
glass,5,1,110,98.431568,50.181763,79.0533,60.705882,1,0,3.93,3.26,6.33,5.83,6.53,4.43,1.5,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,0.666667,0.111111,1.651368
income,6,2,110,120.37962,5.066099,20.6794,7.411765,1,0,5.08,3.73,4.65,5.26,6.56,5.08,3.69,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,0.65625,0.28,0.985092
race,4,1,110,79.5005,27.726622,91.3056,61.901961,1,0,4.16,4.24,5.76,4.32,6.12,5.6,2.76,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,0.56,0.090909,1.486147
faith,5,1,111,52.737263,63.839692,130.376,46.333333,1,0,5.36,3.09,4.13,3,5.66,5.09,5.63,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,0.766667,0,3.054261
